artist_name,image_url,source_page_url,source_site,page_title,alt_text,caption_or_context,width,height,confidence,notes
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/b/b2/Bentley%27s_Miscellany_1861-07-_Vol_50_Index_%28IA_sim_bentleys-miscellany_1861-07_50_index%29.pdf,https://commons.wikimedia.org/wiki/File:Bentley's Miscellany 1861-07- Vol 50 Index (IA sim bentleys-miscellany 1861-07 50 index).pdf,wikimedia commons,File:Bentley's Miscellany 1861-07- Vol 50 Index (IA sim bentleys-miscellany 1861-07 50 index).pdf,File:Bentley's Miscellany 1861-07- Vol 50 Index (IA sim bentleys-miscellany 1861-07 50 index).pdf,commons search result,756,1268,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/a/af/Books_from_the_Library_of_Congress_%28IA_hitchcockschrono00hitc%29.pdf,https://commons.wikimedia.org/wiki/File:Books from the Library of Congress (IA hitchcockschrono00hitc).pdf,wikimedia commons,File:Books from the Library of Congress (IA hitchcockschrono00hitc).pdf,File:Books from the Library of Congress (IA hitchcockschrono00hitc).pdf,commons search result,797,1293,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/7/71/Broadsides%2C_books_and_pamphlets_on_Abraham_Lincoln%2C_American_railroads%2C_song_books%2C_American_plays%2C_etc.%2C_etc._%28IA_broadsidesbooksp00ande%29.pdf,"https://commons.wikimedia.org/wiki/File:Broadsides, books and pamphlets on Abraham Lincoln, American railroads, song books, American plays, etc., etc. (IA broadsidesbooksp00ande).pdf",wikimedia commons,"File:Broadsides, books and pamphlets on Abraham Lincoln, American railroads, song books, American plays, etc., etc. (IA broadsidesbooksp00ande).pdf","File:Broadsides, books and pamphlets on Abraham Lincoln, American railroads, song books, American plays, etc., etc. (IA broadsidesbooksp00ande).pdf",commons search result,739,1122,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/a/a3/Bulletin_%28IA_bulletin25unse%29.pdf,https://commons.wikimedia.org/wiki/File:Bulletin (IA bulletin25unse).pdf,wikimedia commons,File:Bulletin (IA bulletin25unse).pdf,File:Bulletin (IA bulletin25unse).pdf,commons search result,1050,1750,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/9/9b/COMPREHENSIVE_IMMIGRATION_REFORM-_EXAMINING_THE_NEED_FOR_A_GUEST_WORKER_PROGRAM_%28IA_gov.gpo.fdsys.CHRG-109shrg30254%29.pdf,https://commons.wikimedia.org/wiki/File:COMPREHENSIVE IMMIGRATION REFORM- EXAMINING THE NEED FOR A GUEST WORKER PROGRAM (IA gov.gpo.fdsys.CHRG-109shrg30254).pdf,wikimedia commons,File:COMPREHENSIVE IMMIGRATION REFORM- EXAMINING THE NEED FOR A GUEST WORKER PROGRAM (IA gov.gpo.fdsys.CHRG-109shrg30254).pdf,File:COMPREHENSIVE IMMIGRATION REFORM- EXAMINING THE NEED FOR A GUEST WORKER PROGRAM (IA gov.gpo.fdsys.CHRG-109shrg30254).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/7/79/CONFIRMATION_HEARINGS_ON_FEDERAL_APPOINTMENTS_%28IA_gov.gpo.fdsys.CHRG-108shrg92548%29.pdf,https://commons.wikimedia.org/wiki/File:CONFIRMATION HEARINGS ON FEDERAL APPOINTMENTS (IA gov.gpo.fdsys.CHRG-108shrg92548).pdf,wikimedia commons,File:CONFIRMATION HEARINGS ON FEDERAL APPOINTMENTS (IA gov.gpo.fdsys.CHRG-108shrg92548).pdf,File:CONFIRMATION HEARINGS ON FEDERAL APPOINTMENTS (IA gov.gpo.fdsys.CHRG-108shrg92548).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/4/46/Catalog_of_Copyright_Entries_1977_Dramas_Jan-Dec_3D_Ser_Vol_31_Pts_3-4_%28IA_1977dramasjandec33134libr%29.pdf,https://commons.wikimedia.org/wiki/File:Catalog of Copyright Entries 1977 Dramas Jan-Dec 3D Ser Vol 31 Pts 3-4 (IA 1977dramasjandec33134libr).pdf,wikimedia commons,File:Catalog of Copyright Entries 1977 Dramas Jan-Dec 3D Ser Vol 31 Pts 3-4 (IA 1977dramasjandec33134libr).pdf,File:Catalog of Copyright Entries 1977 Dramas Jan-Dec 3D Ser Vol 31 Pts 3-4 (IA 1977dramasjandec33134libr).pdf,commons search result,1187,1616,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/8/8b/Catalogue_of_works_relating_to_the_law_of_nations_and_diplomacy_in_the_library_of_the_Department_of_state_of_the_United_States._Part_1._October%2C_1897._%28A-Byn%29_%28IA_cu31924024840385%29.pdf,"https://commons.wikimedia.org/wiki/File:Catalogue of works relating to the law of nations and diplomacy in the library of the Department of state of the United States. Part 1. October, 1897. (A-Byn) (IA cu31924024840385).pdf",wikimedia commons,"File:Catalogue of works relating to the law of nations and diplomacy in the library of the Department of state of the United States. Part 1. October, 1897. (A-Byn) (IA cu31924024840385).pdf","File:Catalogue of works relating to the law of nations and diplomacy in the library of the Department of state of the United States. Part 1. October, 1897. (A-Byn) (IA cu31924024840385).pdf",commons search result,852,1252,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/3/33/Emancipation_Proclamation_%28IA_emancipationproclinc%29.pdf,https://commons.wikimedia.org/wiki/File:Emancipation Proclamation (IA emancipationproclinc).pdf,wikimedia commons,File:Emancipation Proclamation (IA emancipationproclinc).pdf,File:Emancipation Proclamation (IA emancipationproclinc).pdf,commons search result,854,1127,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/a/ab/Extension_service_review_%28IA_CAT10252415573%29.pdf,https://commons.wikimedia.org/wiki/File:Extension service review (IA CAT10252415573).pdf,wikimedia commons,File:Extension service review (IA CAT10252415573).pdf,File:Extension service review (IA CAT10252415573).pdf,commons search result,1218,1618,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/0/05/General_catalogue_..._from_the_time_it_was_chartered_in_1802_to_1856_.._%28IA_generalcatalogue00jeff%29.pdf,https://commons.wikimedia.org/wiki/File:General catalogue ... from the time it was chartered in 1802 to 1856 .. (IA generalcatalogue00jeff).pdf,wikimedia commons,File:General catalogue ... from the time it was chartered in 1802 to 1856 .. (IA generalcatalogue00jeff).pdf,File:General catalogue ... from the time it was chartered in 1802 to 1856 .. (IA generalcatalogue00jeff).pdf,commons search result,616,1025,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/1/10/Geschichte_des_%C3%B6streichischen_hofs_und_adels_und_der_%C3%B6streichischen_diplomatie_%28IA_bub_gb_q-IBAAAAMAAJ%29.pdf,https://commons.wikimedia.org/wiki/File:Geschichte des östreichischen hofs und adels und der östreichischen diplomatie (IA bub gb q-IBAAAAMAAJ).pdf,wikimedia commons,File:Geschichte des östreichischen hofs und adels und der östreichischen diplomatie (IA bub gb q-IBAAAAMAAJ).pdf,File:Geschichte des östreichischen hofs und adels und der östreichischen diplomatie (IA bub gb q-IBAAAAMAAJ).pdf,commons search result,625,981,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/7/72/Gesetzsammlung_f%C3%BCr_die_K%C3%B6niglichen_Preussischen_Staaten_%28IA_bub_gb_cP0VAQAAIAAJ%29.pdf,https://commons.wikimedia.org/wiki/File:Gesetzsammlung für die Königlichen Preussischen Staaten (IA bub gb cP0VAQAAIAAJ).pdf,wikimedia commons,File:Gesetzsammlung für die Königlichen Preussischen Staaten (IA bub gb cP0VAQAAIAAJ).pdf,File:Gesetzsammlung für die Königlichen Preussischen Staaten (IA bub gb cP0VAQAAIAAJ).pdf,commons search result,625,762,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/6/61/HUMAN_RIGHTS_IN_CHINA-_THE_2015_ANNUAL_REPORT_OF_THE_CONGRESSIONAL-_EXECUTIVE_COMMISSION_ON_CHINA_%28IA_gov.gpo.fdsys.CHRG-114hhrg98312%29.pdf,https://commons.wikimedia.org/wiki/File:HUMAN RIGHTS IN CHINA- THE 2015 ANNUAL REPORT OF THE CONGRESSIONAL- EXECUTIVE COMMISSION ON CHINA (IA gov.gpo.fdsys.CHRG-114hhrg98312).pdf,wikimedia commons,File:HUMAN RIGHTS IN CHINA- THE 2015 ANNUAL REPORT OF THE CONGRESSIONAL- EXECUTIVE COMMISSION ON CHINA (IA gov.gpo.fdsys.CHRG-114hhrg98312).pdf,File:HUMAN RIGHTS IN CHINA- THE 2015 ANNUAL REPORT OF THE CONGRESSIONAL- EXECUTIVE COMMISSION ON CHINA (IA gov.gpo.fdsys.CHRG-114hhrg98312).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/2/22/Horizontal_directional_drilling_installation_plan-_Hiland_Partners_Holdings_LLC%2C_Lake_Sakakawea_HDD_Crossing_-_USACE-p16021coll7-10465.pdf,"https://commons.wikimedia.org/wiki/File:Horizontal directional drilling installation plan- Hiland Partners Holdings LLC, Lake Sakakawea HDD Crossing - USACE-p16021coll7-10465.pdf",wikimedia commons,"File:Horizontal directional drilling installation plan- Hiland Partners Holdings LLC, Lake Sakakawea HDD Crossing - USACE-p16021coll7-10465.pdf","File:Horizontal directional drilling installation plan- Hiland Partners Holdings LLC, Lake Sakakawea HDD Crossing - USACE-p16021coll7-10465.pdf",commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/9/92/Inside_information_%28IA_CAT81754363033%29.pdf,https://commons.wikimedia.org/wiki/File:Inside information (IA CAT81754363033).pdf,wikimedia commons,File:Inside information (IA CAT81754363033).pdf,File:Inside information (IA CAT81754363033).pdf,commons search result,989,1187,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/4/44/Journal_of_conchology_%28IA_journalofconchol10190103conc%29.pdf,https://commons.wikimedia.org/wiki/File:Journal of conchology (IA journalofconchol10190103conc).pdf,wikimedia commons,File:Journal of conchology (IA journalofconchol10190103conc).pdf,File:Journal of conchology (IA journalofconchol10190103conc).pdf,commons search result,683,1170,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/9/9f/Knight%27s_Landing_News_1863-04-18_%28IA_cawoyca_000318%29.pdf,https://commons.wikimedia.org/wiki/File:Knight's Landing News 1863-04-18 (IA cawoyca 000318).pdf,wikimedia commons,File:Knight's Landing News 1863-04-18 (IA cawoyca 000318).pdf,File:Knight's Landing News 1863-04-18 (IA cawoyca 000318).pdf,commons search result,2143,3252,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/c/c0/MISCELLANEOUS_NATIONAL_PARKS_BILLS_%28IA_gov.gpo.fdsys.CHRG-109shrg27064%29.pdf,https://commons.wikimedia.org/wiki/File:MISCELLANEOUS NATIONAL PARKS BILLS (IA gov.gpo.fdsys.CHRG-109shrg27064).pdf,wikimedia commons,File:MISCELLANEOUS NATIONAL PARKS BILLS (IA gov.gpo.fdsys.CHRG-109shrg27064).pdf,File:MISCELLANEOUS NATIONAL PARKS BILLS (IA gov.gpo.fdsys.CHRG-109shrg27064).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/9/96/NORTH_KOREA_%28IA_gov.gpo.fdsys.CHRG-110hhrg32548%29.pdf,https://commons.wikimedia.org/wiki/File:NORTH KOREA (IA gov.gpo.fdsys.CHRG-110hhrg32548).pdf,wikimedia commons,File:NORTH KOREA (IA gov.gpo.fdsys.CHRG-110hhrg32548).pdf,File:NORTH KOREA (IA gov.gpo.fdsys.CHRG-110hhrg32548).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/0/09/National_Anti-Slavery_Standard_%28IA_00d17896-c743-4b5b-b5a7-e06e3a07e3f3%29.pdf,https://commons.wikimedia.org/wiki/File:National Anti-Slavery Standard (IA 00d17896-c743-4b5b-b5a7-e06e3a07e3f3).pdf,wikimedia commons,File:National Anti-Slavery Standard (IA 00d17896-c743-4b5b-b5a7-e06e3a07e3f3).pdf,File:National Anti-Slavery Standard (IA 00d17896-c743-4b5b-b5a7-e06e3a07e3f3).pdf,commons search result,1287,1845,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/b/b0/National_Poultry_Improvement_Plan-_1992_directory_of_participants_handling_waterfowl%2C_exhibition_poultry%2C_and_game_birds_%28IA_nationalpoultryi5500unit_1%29.pdf,"https://commons.wikimedia.org/wiki/File:National Poultry Improvement Plan- 1992 directory of participants handling waterfowl, exhibition poultry, and game birds (IA nationalpoultryi5500unit 1).pdf",wikimedia commons,"File:National Poultry Improvement Plan- 1992 directory of participants handling waterfowl, exhibition poultry, and game birds (IA nationalpoultryi5500unit 1).pdf","File:National Poultry Improvement Plan- 1992 directory of participants handling waterfowl, exhibition poultry, and game birds (IA nationalpoultryi5500unit 1).pdf",commons search result,962,1520,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/d/de/Pacific_connection_-_USACE-p16021coll8-894.pdf,https://commons.wikimedia.org/wiki/File:Pacific connection - USACE-p16021coll8-894.pdf,wikimedia commons,File:Pacific connection - USACE-p16021coll8-894.pdf,File:Pacific connection - USACE-p16021coll8-894.pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/c/c3/Phi_Psi_Cli_%28electronic_resource%29_%28IA_phipsicli1996elon%29.pdf,https://commons.wikimedia.org/wiki/File:Phi Psi Cli (electronic resource) (IA phipsicli1996elon).pdf,wikimedia commons,File:Phi Psi Cli (electronic resource) (IA phipsicli1996elon).pdf,File:Phi Psi Cli (electronic resource) (IA phipsicli1996elon).pdf,commons search result,1181,1572,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/7/77/Proceedings_of_the_American_Federation_of_Labor_1917-_Index_%28IA_sim_american-federation-of-labor-proceedings_1917_index%29.pdf,https://commons.wikimedia.org/wiki/File:Proceedings of the American Federation of Labor 1917- Index (IA sim american-federation-of-labor-proceedings 1917 index).pdf,wikimedia commons,File:Proceedings of the American Federation of Labor 1917- Index (IA sim american-federation-of-labor-proceedings 1917 index).pdf,File:Proceedings of the American Federation of Labor 1917- Index (IA sim american-federation-of-labor-proceedings 1917 index).pdf,commons search result,808,1222,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/f/ff/RUSSIAN_AGRESSION_IN_EASTERN_EUROPE-_WHERE_DOES_PUTIN_GO_NEXT_AFTER_UKRAINE%2C_GEORGIA%2C_AND_MOLDOVA%3F_%28IA_gov.gpo.fdsys.CHRG-114shrg97882%29.pdf,"https://commons.wikimedia.org/wiki/File:RUSSIAN AGRESSION IN EASTERN EUROPE- WHERE DOES PUTIN GO NEXT AFTER UKRAINE, GEORGIA, AND MOLDOVA? (IA gov.gpo.fdsys.CHRG-114shrg97882).pdf",wikimedia commons,"File:RUSSIAN AGRESSION IN EASTERN EUROPE- WHERE DOES PUTIN GO NEXT AFTER UKRAINE, GEORGIA, AND MOLDOVA? (IA gov.gpo.fdsys.CHRG-114shrg97882).pdf","File:RUSSIAN AGRESSION IN EASTERN EUROPE- WHERE DOES PUTIN GO NEXT AFTER UKRAINE, GEORGIA, AND MOLDOVA? (IA gov.gpo.fdsys.CHRG-114shrg97882).pdf",commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/6/6b/Reminiscences_of_peace_and_war_%28IA_reminiscencesofp00inpryo%29.pdf,https://commons.wikimedia.org/wiki/File:Reminiscences of peace and war (IA reminiscencesofp00inpryo).pdf,wikimedia commons,File:Reminiscences of peace and war (IA reminiscencesofp00inpryo).pdf,File:Reminiscences of peace and war (IA reminiscencesofp00inpryo).pdf,commons search result,770,1212,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/9/90/Report_%28IA_report01harv%29.pdf,https://commons.wikimedia.org/wiki/File:Report (IA report01harv).pdf,wikimedia commons,File:Report (IA report01harv).pdf,File:Report (IA report01harv).pdf,commons search result,856,1354,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/3/3b/Roots_of_forest_trees_-_a_selected_list_of_references_%28IA_rootsofforesttre52dunn%29.pdf,https://commons.wikimedia.org/wiki/File:Roots of forest trees - a selected list of references (IA rootsofforesttre52dunn).pdf,wikimedia commons,File:Roots of forest trees - a selected list of references (IA rootsofforesttre52dunn).pdf,File:Roots of forest trees - a selected list of references (IA rootsofforesttre52dunn).pdf,commons search result,1081,1508,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/a/aa/September_2016_Monthly_Metrics_Meeting.pdf,https://commons.wikimedia.org/wiki/File:September 2016 Monthly Metrics Meeting.pdf,wikimedia commons,File:September 2016 Monthly Metrics Meeting.pdf,File:September 2016 Monthly Metrics Meeting.pdf,commons search result,1650,1275,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/7/77/Sonoma_Valley_Expositor_1903-04-24_%28IA_casomvhs_000132%29.pdf,https://commons.wikimedia.org/wiki/File:Sonoma Valley Expositor 1903-04-24 (IA casomvhs 000132).pdf,wikimedia commons,File:Sonoma Valley Expositor 1903-04-24 (IA casomvhs 000132).pdf,File:Sonoma Valley Expositor 1903-04-24 (IA casomvhs 000132).pdf,commons search result,2829,3714,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/0/02/Southern_martyrs._A_history_of_Alabama%27s_white_regiments_during_the_Spanish-American_war%2C_touching_incidentally_on_the_experiences_of_the_entire_First_division_of_the_Seventh_army_corps_%28IA_southernmartyrsh00koen%29.pdf,"https://commons.wikimedia.org/wiki/File:Southern martyrs. A history of Alabama's white regiments during the Spanish-American war, touching incidentally on the experiences of the entire First division of the Seventh army corps (IA southernmartyrsh00koen).pdf",wikimedia commons,"File:Southern martyrs. A history of Alabama's white regiments during the Spanish-American war, touching incidentally on the experiences of the entire First division of the Seventh army corps (IA southernmartyrsh00koen).pdf","File:Southern martyrs. A history of Alabama's white regiments during the Spanish-American war, touching incidentally on the experiences of the entire First division of the Seventh army corps (IA southernmartyrsh00koen).pdf",commons search result,766,1168,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/e/ec/The_Big_T_1983.pdf,https://commons.wikimedia.org/wiki/File:The Big T 1983.pdf,wikimedia commons,File:The Big T 1983.pdf,File:The Big T 1983.pdf,commons search result,1287,1793,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/b/b8/The_Billboard_1923-07-07-_Vol_35_Iss_27_%28IA_sim_billboard_1923-07-07_35_27%29.pdf,https://commons.wikimedia.org/wiki/File:The Billboard 1923-07-07- Vol 35 Iss 27 (IA sim billboard 1923-07-07 35 27).pdf,wikimedia commons,File:The Billboard 1923-07-07- Vol 35 Iss 27 (IA sim billboard 1923-07-07 35 27).pdf,File:The Billboard 1923-07-07- Vol 35 Iss 27 (IA sim billboard 1923-07-07 35 27).pdf,commons search result,1456,1947,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/9/9a/The_Editor_and_Publisher_1905-12-16-_Vol_5_Iss_26_%28IA_sim_editor-publisher_1905-12-16_5_26%29.pdf,https://commons.wikimedia.org/wiki/File:The Editor and Publisher 1905-12-16- Vol 5 Iss 26 (IA sim editor-publisher 1905-12-16 5 26).pdf,wikimedia commons,File:The Editor and Publisher 1905-12-16- Vol 5 Iss 26 (IA sim editor-publisher 1905-12-16 5 26).pdf,File:The Editor and Publisher 1905-12-16- Vol 5 Iss 26 (IA sim editor-publisher 1905-12-16 5 26).pdf,commons search result,1368,1797,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/b/b7/The_Editor_and_Publisher_1916-12-30-_Vol_49_Iss_29_%28IA_sim_editor-publisher_1916-12-30_49_29%29.pdf,https://commons.wikimedia.org/wiki/File:The Editor and Publisher 1916-12-30- Vol 49 Iss 29 (IA sim editor-publisher 1916-12-30 49 29).pdf,wikimedia commons,File:The Editor and Publisher 1916-12-30- Vol 49 Iss 29 (IA sim editor-publisher 1916-12-30 49 29).pdf,File:The Editor and Publisher 1916-12-30- Vol 49 Iss 29 (IA sim editor-publisher 1916-12-30 49 29).pdf,commons search result,1350,1837,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/e/e4/The_Encyclopaedia_Britannica%3B_..._A_dictionary_of_arts%2C_sciences_and_general_literature_%28IA_encyclopaediabri27kell%29.pdf,"https://commons.wikimedia.org/wiki/File:The Encyclopaedia Britannica; ... A dictionary of arts, sciences and general literature (IA encyclopaediabri27kell).pdf",wikimedia commons,"File:The Encyclopaedia Britannica; ... A dictionary of arts, sciences and general literature (IA encyclopaediabri27kell).pdf","File:The Encyclopaedia Britannica; ... A dictionary of arts, sciences and general literature (IA encyclopaediabri27kell).pdf",commons search result,1195,1633,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/6/62/The_Evangelist_1862-08-07-_Vol_33_Iss_32_%28IA_sim_evangelist-and-religious-review_1862-08-07_33_32%29.pdf,https://commons.wikimedia.org/wiki/File:The Evangelist 1862-08-07- Vol 33 Iss 32 (IA sim evangelist-and-religious-review 1862-08-07 33 32).pdf,wikimedia commons,File:The Evangelist 1862-08-07- Vol 33 Iss 32 (IA sim evangelist-and-religious-review 1862-08-07 33 32).pdf,File:The Evangelist 1862-08-07- Vol 33 Iss 32 (IA sim evangelist-and-religious-review 1862-08-07 33 32).pdf,commons search result,2325,3275,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/2/27/The_Glendale_Evening_News_1918-01-21_%28IA_cgl_003368%29.pdf,https://commons.wikimedia.org/wiki/File:The Glendale Evening News 1918-01-21 (IA cgl 003368).pdf,wikimedia commons,File:The Glendale Evening News 1918-01-21 (IA cgl 003368).pdf,File:The Glendale Evening News 1918-01-21 (IA cgl 003368).pdf,commons search result,2181,3239,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/0/0f/The_correspondence_of_John_Lothrop_Motley_%28IA_correspondenceof02inmotl%29.pdf,https://commons.wikimedia.org/wiki/File:The correspondence of John Lothrop Motley (IA correspondenceof02inmotl).pdf,wikimedia commons,File:The correspondence of John Lothrop Motley (IA correspondenceof02inmotl).pdf,File:The correspondence of John Lothrop Motley (IA correspondenceof02inmotl).pdf,commons search result,654,1054,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/c/cc/The_first_Maryland_campaign_%28IA_firstmarylandcam00john%29.pdf,https://commons.wikimedia.org/wiki/File:The first Maryland campaign (IA firstmarylandcam00john).pdf,wikimedia commons,File:The first Maryland campaign (IA firstmarylandcam00john).pdf,File:The first Maryland campaign (IA firstmarylandcam00john).pdf,commons search result,768,1254,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/7/7e/The_record_of_the_class_of_1918_%28IA_recordofclass1918have%29.pdf,https://commons.wikimedia.org/wiki/File:The record of the class of 1918 (IA recordofclass1918have).pdf,wikimedia commons,File:The record of the class of 1918 (IA recordofclass1918have).pdf,File:The record of the class of 1918 (IA recordofclass1918have).pdf,commons search result,925,1393,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/5/54/Theodore_Roosevelt%2C_an_address_%28IA_theodoreroosevel00bart%29.pdf,"https://commons.wikimedia.org/wiki/File:Theodore Roosevelt, an address (IA theodoreroosevel00bart).pdf",wikimedia commons,"File:Theodore Roosevelt, an address (IA theodoreroosevel00bart).pdf","File:Theodore Roosevelt, an address (IA theodoreroosevel00bart).pdf",commons search result,831,1312,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/7/7c/Victoria_Daily_Times_%281906-08-15%29_%28IA_victoriadailytimes19060815%29.pdf,https://commons.wikimedia.org/wiki/File:Victoria Daily Times (1906-08-15) (IA victoriadailytimes19060815).pdf,wikimedia commons,File:Victoria Daily Times (1906-08-15) (IA victoriadailytimes19060815).pdf,File:Victoria Daily Times (1906-08-15) (IA victoriadailytimes19060815).pdf,commons search result,2147,2658,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/d/d0/Victoria_Daily_Times_%281917-07-14%29_%28IA_victoriadailytimes19170714%29.pdf,https://commons.wikimedia.org/wiki/File:Victoria Daily Times (1917-07-14) (IA victoriadailytimes19170714).pdf,wikimedia commons,File:Victoria Daily Times (1917-07-14) (IA victoriadailytimes19170714).pdf,File:Victoria Daily Times (1917-07-14) (IA victoriadailytimes19170714).pdf,commons search result,2106,2587,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/d/d0/Victoria_Daily_Times_%281918-08-28%29_%28IA_victoriadailytimes19180828%29.pdf,https://commons.wikimedia.org/wiki/File:Victoria Daily Times (1918-08-28) (IA victoriadailytimes19180828).pdf,wikimedia commons,File:Victoria Daily Times (1918-08-28) (IA victoriadailytimes19180828).pdf,File:Victoria Daily Times (1918-08-28) (IA victoriadailytimes19180828).pdf,commons search result,2047,2566,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/f/f3/Victoria_Daily_Times_%281922-11-18%29_%28IA_victoriadailytimes19221118%29.pdf,https://commons.wikimedia.org/wiki/File:Victoria Daily Times (1922-11-18) (IA victoriadailytimes19221118).pdf,wikimedia commons,File:Victoria Daily Times (1922-11-18) (IA victoriadailytimes19221118).pdf,File:Victoria Daily Times (1922-11-18) (IA victoriadailytimes19221118).pdf,commons search result,2195,2627,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/5/5c/Victoria_Daily_Times_%281924-03-08%29_%28IA_victoriadailytimes19240308%29.pdf,https://commons.wikimedia.org/wiki/File:Victoria Daily Times (1924-03-08) (IA victoriadailytimes19240308).pdf,wikimedia commons,File:Victoria Daily Times (1924-03-08) (IA victoriadailytimes19240308).pdf,File:Victoria Daily Times (1924-03-08) (IA victoriadailytimes19240308).pdf,commons search result,2283,2747,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/e/ef/ANABOLIC_STEROID_CONTROL_ACT_OF_2004_%28IA_gov.gpo.fdsys.CHRG-108hhrg92567%29.pdf,https://commons.wikimedia.org/wiki/File:ANABOLIC STEROID CONTROL ACT OF 2004 (IA gov.gpo.fdsys.CHRG-108hhrg92567).pdf,wikimedia commons,File:ANABOLIC STEROID CONTROL ACT OF 2004 (IA gov.gpo.fdsys.CHRG-108hhrg92567).pdf,File:ANABOLIC STEROID CONTROL ACT OF 2004 (IA gov.gpo.fdsys.CHRG-108hhrg92567).pdf,commons search result,1275,1650,medium,from wikimedia commons search
